state,page_title,revision_id,url
"Georgia_(U.S._state)","Cumming, Georgia","1176428287","https://en.wikipedia.org/wiki/Cumming,_Georgia"
"Georgia_(U.S._state)","Cusseta, Georgia","1165645885","https://en.wikipedia.org/wiki/Cusseta,_Georgia"
"Georgia_(U.S._state)","Cuthbert, Georgia","1177791529","https://en.wikipedia.org/wiki/Cuthbert,_Georgia"
"Georgia_(U.S._state)","Dacula, Georgia","1176674434","https://en.wikipedia.org/wiki/Dacula,_Georgia"
"Georgia_(U.S._state)","Dahlonega, Georgia","1172727270","https://en.wikipedia.org/wiki/Dahlonega,_Georgia"
"Georgia_(U.S._state)","Daisy, Georgia","1165645961","https://en.wikipedia.org/wiki/Daisy,_Georgia"
"Georgia_(U.S._state)","Dallas, Georgia","1172046455","https://en.wikipedia.org/wiki/Dallas,_Georgia"
"Georgia_(U.S._state)","Dalton, Georgia","1178637190","https://en.wikipedia.org/wiki/Dalton,_Georgia"
"Georgia_(U.S._state)","Damascus, Georgia","1167090579","https://en.wikipedia.org/wiki/Damascus,_Georgia"
"Georgia_(U.S._state)","Danielsville, Georgia","1142847134","https://en.wikipedia.org/wiki/Danielsville,_Georgia"
"Georgia_(U.S._state)","Danville, Georgia","1166066368","https://en.wikipedia.org/wiki/Danville,_Georgia"
"Georgia_(U.S._state)","Darien, Georgia","1151362516","https://en.wikipedia.org/wiki/Darien,_Georgia"
"Georgia_(U.S._state)","Dasher, Georgia","1166066415","https://en.wikipedia.org/wiki/Dasher,_Georgia"
"Georgia_(U.S._state)","Davisboro, Georgia","1165646211","https://en.wikipedia.org/wiki/Davisboro,_Georgia"
"Georgia_(U.S._state)","Dawson, Georgia","1165646226","https://en.wikipedia.org/wiki/Dawson,_Georgia"
"Georgia_(U.S._state)","Dawsonville, Georgia","1173221323","https://en.wikipedia.org/wiki/Dawsonville,_Georgia"
"Georgia_(U.S._state)","Dearing, Georgia","1166066513","https://en.wikipedia.org/wiki/Dearing,_Georgia"
"Georgia_(U.S._state)","Decatur, Georgia","1179004647","https://en.wikipedia.org/wiki/Decatur,_Georgia"
"Georgia_(U.S._state)","Deepstep, Georgia","1166066547","https://en.wikipedia.org/wiki/Deepstep,_Georgia"
"Georgia_(U.S._state)","Demorest, Georgia","1173839775","https://en.wikipedia.org/wiki/Demorest,_Georgia"
"Georgia_(U.S._state)","Denton, Georgia","1165646719","https://en.wikipedia.org/wiki/Denton,_Georgia"
"Georgia_(U.S._state)","De Soto, Georgia","1167578712","https://en.wikipedia.org/wiki/De_Soto,_Georgia"
"Georgia_(U.S._state)","Dexter, Georgia","1166066793","https://en.wikipedia.org/wiki/Dexter,_Georgia"
"Georgia_(U.S._state)","Dillard, Georgia","1165646903","https://en.wikipedia.org/wiki/Dillard,_Georgia"
"Georgia_(U.S._state)","Doerun, Georgia","1165646972","https://en.wikipedia.org/wiki/Doerun,_Georgia"
"Georgia_(U.S._state)","Donalsonville, Georgia","1167298997","https://en.wikipedia.org/wiki/Donalsonville,_Georgia"
"Georgia_(U.S._state)","Dooling, Georgia","1166067003","https://en.wikipedia.org/wiki/Dooling,_Georgia"
"Georgia_(U.S._state)","Doraville, Georgia","1165647032","https://en.wikipedia.org/wiki/Doraville,_Georgia"
"Georgia_(U.S._state)","Douglas, Georgia","1177635029","https://en.wikipedia.org/wiki/Douglas,_Georgia"
"Georgia_(U.S._state)","Douglasville, Georgia","1175838079","https://en.wikipedia.org/wiki/Douglasville,_Georgia"
"Georgia_(U.S._state)","Dublin, Georgia","1174120968","https://en.wikipedia.org/wiki/Dublin,_Georgia"
"Georgia_(U.S._state)","Dudley, Georgia","1165647285","https://en.wikipedia.org/wiki/Dudley,_Georgia"
"Georgia_(U.S._state)","Duluth, Georgia","1176524296","https://en.wikipedia.org/wiki/Duluth,_Georgia"
"Georgia_(U.S._state)","Dunwoody, Georgia","1165906617","https://en.wikipedia.org/wiki/Dunwoody,_Georgia"
"Georgia_(U.S._state)","Du Pont, Georgia","1166067078","https://en.wikipedia.org/wiki/Du_Pont,_Georgia"
"Georgia_(U.S._state)","East Dublin, Georgia","1165647627","https://en.wikipedia.org/wiki/East_Dublin,_Georgia"
"Georgia_(U.S._state)","East Ellijay, Georgia","1165647634","https://en.wikipedia.org/wiki/East_Ellijay,_Georgia"
"Georgia_(U.S._state)","Eastman, Georgia","1170691793","https://en.wikipedia.org/wiki/Eastman,_Georgia"
"Georgia_(U.S._state)","East Point, Georgia","1146424883","https://en.wikipedia.org/wiki/East_Point,_Georgia"
"Georgia_(U.S._state)","Eatonton, Georgia","1179389031","https://en.wikipedia.org/wiki/Eatonton,_Georgia"
"Georgia_(U.S._state)","Echols County","16382631","https://en.wikipedia.org/wiki/Echols_County"
"Georgia_(U.S._state)","Edge Hill, Georgia","1165647791","https://en.wikipedia.org/wiki/Edge_Hill,_Georgia"
"Georgia_(U.S._state)","Edison, Georgia","1165647855","https://en.wikipedia.org/wiki/Edison,_Georgia"
"Georgia_(U.S._state)","Elberton, Georgia","1154796349","https://en.wikipedia.org/wiki/Elberton,_Georgia"
"Georgia_(U.S._state)","Ellaville, Georgia","1165650497","https://en.wikipedia.org/wiki/Ellaville,_Georgia"
"Georgia_(U.S._state)","Ellenton, Georgia","1166067626","https://en.wikipedia.org/wiki/Ellenton,_Georgia"
"Georgia_(U.S._state)","Ellijay, Georgia","1177648541","https://en.wikipedia.org/wiki/Ellijay,_Georgia"
"Georgia_(U.S._state)","Emerson, Georgia","1165650659","https://en.wikipedia.org/wiki/Emerson,_Georgia"
"Georgia_(U.S._state)","Enigma, Georgia","1166067727","https://en.wikipedia.org/wiki/Enigma,_Georgia"
"Georgia_(U.S._state)","Ephesus, Georgia","1176791536","https://en.wikipedia.org/wiki/Ephesus,_Georgia"
"Georgia_(U.S._state)","Eton, Georgia","1166067858","https://en.wikipedia.org/wiki/Eton,_Georgia"
"Georgia_(U.S._state)","Euharlee, Georgia","1165650873","https://en.wikipedia.org/wiki/Euharlee,_Georgia"
"Georgia_(U.S._state)","Fairburn, Georgia","1172341988","https://en.wikipedia.org/wiki/Fairburn,_Georgia"
"Georgia_(U.S._state)","Fairmount, Georgia","1165746654","https://en.wikipedia.org/wiki/Fairmount,_Georgia"
"Georgia_(U.S._state)","Fargo, Georgia","1109191721","https://en.wikipedia.org/wiki/Fargo,_Georgia"
"Georgia_(U.S._state)","Fayetteville, Georgia","1178733028","https://en.wikipedia.org/wiki/Fayetteville,_Georgia"
"Georgia_(U.S._state)","Fitzgerald, Georgia","1176402799","https://en.wikipedia.org/wiki/Fitzgerald,_Georgia"
"Georgia_(U.S._state)","Flemington, Georgia","1166453387","https://en.wikipedia.org/wiki/Flemington,_Georgia"
"Georgia_(U.S._state)","Flovilla, Georgia","1165747018","https://en.wikipedia.org/wiki/Flovilla,_Georgia"
"Georgia_(U.S._state)","Flowery Branch, Georgia","1177257969","https://en.wikipedia.org/wiki/Flowery_Branch,_Georgia"
"Georgia_(U.S._state)","Folkston, Georgia","1177111268","https://en.wikipedia.org/wiki/Folkston,_Georgia"
"Georgia_(U.S._state)","Forest Park, Georgia","1177040037","https://en.wikipedia.org/wiki/Forest_Park,_Georgia"
"Georgia_(U.S._state)","Forsyth, Georgia","1165747169","https://en.wikipedia.org/wiki/Forsyth,_Georgia"
"Georgia_(U.S._state)","Fort Gaines, Georgia","1177796583","https://en.wikipedia.org/wiki/Fort_Gaines,_Georgia"
"Georgia_(U.S._state)","Fort Oglethorpe, Georgia","1165747211","https://en.wikipedia.org/wiki/Fort_Oglethorpe,_Georgia"
"Georgia_(U.S._state)","Fort Valley, Georgia","1165747230","https://en.wikipedia.org/wiki/Fort_Valley,_Georgia"
"Georgia_(U.S._state)","Franklin, Georgia","1157062615","https://en.wikipedia.org/wiki/Franklin,_Georgia"
"Georgia_(U.S._state)","Franklin Springs, Georgia","1176390424","https://en.wikipedia.org/wiki/Franklin_Springs,_Georgia"
"Georgia_(U.S._state)","Funston, Georgia","1166068905","https://en.wikipedia.org/wiki/Funston,_Georgia"
"Georgia_(U.S._state)","Gainesville, Georgia","1178979739","https://en.wikipedia.org/wiki/Gainesville,_Georgia"
"Georgia_(U.S._state)","Garden City, Georgia","1178601576","https://en.wikipedia.org/wiki/Garden_City,_Georgia"
"Georgia_(U.S._state)","Garfield, Georgia","1165747684","https://en.wikipedia.org/wiki/Garfield,_Georgia"
"Georgia_(U.S._state)","Gay, Georgia","1158255427","https://en.wikipedia.org/wiki/Gay,_Georgia"
"Georgia_(U.S._state)","Geneva, Georgia","1166069134","https://en.wikipedia.org/wiki/Geneva,_Georgia"
"Georgia_(U.S._state)","Georgetown, Quitman County, Georgia","1178673898","https://en.wikipedia.org/wiki/Georgetown,_Quitman_County,_Georgia"
"Georgia_(U.S._state)","Gibson, Georgia","1165747928","https://en.wikipedia.org/wiki/Gibson,_Georgia"
"Georgia_(U.S._state)","Gillsville, Georgia","1165747980","https://en.wikipedia.org/wiki/Gillsville,_Georgia"
"Georgia_(U.S._state)","Girard, Georgia","1166069439","https://en.wikipedia.org/wiki/Girard,_Georgia"
"Georgia_(U.S._state)","Glennville, Georgia","1175294081","https://en.wikipedia.org/wiki/Glennville,_Georgia"
"Georgia_(U.S._state)","Glenwood, Georgia","1165748126","https://en.wikipedia.org/wiki/Glenwood,_Georgia"
"Georgia_(U.S._state)","Good Hope, Georgia","1166069552","https://en.wikipedia.org/wiki/Good_Hope,_Georgia"
"Georgia_(U.S._state)","Gordon, Georgia","1165748252","https://en.wikipedia.org/wiki/Gordon,_Georgia"
"Georgia_(U.S._state)","Graham, Georgia","1165748349","https://en.wikipedia.org/wiki/Graham,_Georgia"
"Georgia_(U.S._state)","Grantville, Georgia","1172698705","https://en.wikipedia.org/wiki/Grantville,_Georgia"
"Georgia_(U.S._state)","Gray, Georgia","1165748585","https://en.wikipedia.org/wiki/Gray,_Georgia"
"Georgia_(U.S._state)","Grayson, Georgia","1174586419","https://en.wikipedia.org/wiki/Grayson,_Georgia"
"Georgia_(U.S._state)","Greensboro, Georgia","1177213074","https://en.wikipedia.org/wiki/Greensboro,_Georgia"
"Georgia_(U.S._state)","Greenville, Georgia","1169216248","https://en.wikipedia.org/wiki/Greenville,_Georgia"
"Georgia_(U.S._state)","Griffin, Georgia","1165018400","https://en.wikipedia.org/wiki/Griffin,_Georgia"
"Georgia_(U.S._state)","Grovetown, Georgia","1178412445","https://en.wikipedia.org/wiki/Grovetown,_Georgia"
"Georgia_(U.S._state)","Gumbranch, Georgia","1111378304","https://en.wikipedia.org/wiki/Gumbranch,_Georgia"
"Georgia_(U.S._state)","Guyton, Georgia","1165748955","https://en.wikipedia.org/wiki/Guyton,_Georgia"
"Georgia_(U.S._state)","Hagan, Georgia","1165748973","https://en.wikipedia.org/wiki/Hagan,_Georgia"
"Georgia_(U.S._state)","Hahira, Georgia","1165748983","https://en.wikipedia.org/wiki/Hahira,_Georgia"
"Georgia_(U.S._state)","Hamilton, Georgia","1165749074","https://en.wikipedia.org/wiki/Hamilton,_Georgia"
"Georgia_(U.S._state)","Hampton, Georgia","1167199106","https://en.wikipedia.org/wiki/Hampton,_Georgia"
"Georgia_(U.S._state)","Hapeville, Georgia","1176700609","https://en.wikipedia.org/wiki/Hapeville,_Georgia"
"Georgia_(U.S._state)","Haralson, Georgia","1166180462","https://en.wikipedia.org/wiki/Haralson,_Georgia"
"Georgia_(U.S._state)","Harlem, Georgia","1165749233","https://en.wikipedia.org/wiki/Harlem,_Georgia"
"Georgia_(U.S._state)","Harrison, Georgia","1166180568","https://en.wikipedia.org/wiki/Harrison,_Georgia"
"Georgia_(U.S._state)","Hartwell, Georgia","1165749349","https://en.wikipedia.org/wiki/Hartwell,_Georgia"
"Georgia_(U.S._state)","Hawkinsville, Georgia","1165749467","https://en.wikipedia.org/wiki/Hawkinsville,_Georgia"
"Georgia_(U.S._state)","Hazlehurst, Georgia","1168774722","https://en.wikipedia.org/wiki/Hazlehurst,_Georgia"
"Georgia_(U.S._state)","Helen, Georgia","1174678901","https://en.wikipedia.org/wiki/Helen,_Georgia"
"Georgia_(U.S._state)","Hephzibah, Georgia","1167992229","https://en.wikipedia.org/wiki/Hephzibah,_Georgia"
"Georgia_(U.S._state)","Hiawassee, Georgia","1166180936","https://en.wikipedia.org/wiki/Hiawassee,_Georgia"
"Georgia_(U.S._state)","Higgston, Georgia","1166180977","https://en.wikipedia.org/wiki/Higgston,_Georgia"
"Georgia_(U.S._state)","Hiltonia, Georgia","1165750103","https://en.wikipedia.org/wiki/Hiltonia,_Georgia"
"Georgia_(U.S._state)","Hinesville, Georgia","1120821072","https://en.wikipedia.org/wiki/Hinesville,_Georgia"
"Georgia_(U.S._state)","Hiram, Georgia","1165750121","https://en.wikipedia.org/wiki/Hiram,_Georgia"
"Georgia_(U.S._state)","Hoboken, Georgia","1177112508","https://en.wikipedia.org/wiki/Hoboken,_Georgia"
"Georgia_(U.S._state)","Hogansville, Georgia","1165750157","https://en.wikipedia.org/wiki/Hogansville,_Georgia"
"Georgia_(U.S._state)","Holly Springs, Georgia","1165750248","https://en.wikipedia.org/wiki/Holly_Springs,_Georgia"
"Georgia_(U.S._state)","Homeland, Georgia","1176973920","https://en.wikipedia.org/wiki/Homeland,_Georgia"
"Georgia_(U.S._state)","Homer, Georgia","1166181310","https://en.wikipedia.org/wiki/Homer,_Georgia"
"Georgia_(U.S._state)","Homerville, Georgia","1165750307","https://en.wikipedia.org/wiki/Homerville,_Georgia"
"Georgia_(U.S._state)","Hoschton, Georgia","1165750432","https://en.wikipedia.org/wiki/Hoschton,_Georgia"
"Georgia_(U.S._state)","Hull, Georgia","1165750578","https://en.wikipedia.org/wiki/Hull,_Georgia"
"Georgia_(U.S._state)","Ideal, Georgia","1165750760","https://en.wikipedia.org/wiki/Ideal,_Georgia"
"Georgia_(U.S._state)","Ila, Georgia","1165750768","https://en.wikipedia.org/wiki/Ila,_Georgia"
"Georgia_(U.S._state)","Iron City, Georgia","1166181735","https://en.wikipedia.org/wiki/Iron_City,_Georgia"
"Georgia_(U.S._state)","Irwinton, Georgia","1165750934","https://en.wikipedia.org/wiki/Irwinton,_Georgia"
"Georgia_(U.S._state)","Ivey, Georgia","1166181774","https://en.wikipedia.org/wiki/Ivey,_Georgia"
"Georgia_(U.S._state)","Jackson, Georgia","1165750997","https://en.wikipedia.org/wiki/Jackson,_Georgia"
"Georgia_(U.S._state)","Jacksonville, Georgia","1171584023","https://en.wikipedia.org/wiki/Jacksonville,_Georgia"
"Georgia_(U.S._state)","Jakin, Georgia","1168039561","https://en.wikipedia.org/wiki/Jakin,_Georgia"
"Georgia_(U.S._state)","Jasper, Georgia","1165751083","https://en.wikipedia.org/wiki/Jasper,_Georgia"
"Georgia_(U.S._state)","Jefferson, Georgia","1165751124","https://en.wikipedia.org/wiki/Jefferson,_Georgia"
"Georgia_(U.S._state)","Jeffersonville, Georgia","1165751142","https://en.wikipedia.org/wiki/Jeffersonville,_Georgia"
"Georgia_(U.S._state)","Jenkinsburg, Georgia","1165751164","https://en.wikipedia.org/wiki/Jenkinsburg,_Georgia"
"Georgia_(U.S._state)","Jersey, Georgia","1171567017","https://en.wikipedia.org/wiki/Jersey,_Georgia"
"Georgia_(U.S._state)","Jesup, Georgia","1175978822","https://en.wikipedia.org/wiki/Jesup,_Georgia"
"Georgia_(U.S._state)","Johns Creek, Georgia","1171683007","https://en.wikipedia.org/wiki/Johns_Creek,_Georgia"
"Georgia_(U.S._state)","Jonesboro, Georgia","1177370629","https://en.wikipedia.org/wiki/Jonesboro,_Georgia"
"Georgia_(U.S._state)","Junction City, Georgia","1166182118","https://en.wikipedia.org/wiki/Junction_City,_Georgia"
"Georgia_(U.S._state)","Kennesaw, Georgia","1171797191","https://en.wikipedia.org/wiki/Kennesaw,_Georgia"
"Georgia_(U.S._state)","Keysville, Georgia","1165752151","https://en.wikipedia.org/wiki/Keysville,_Georgia"
"Georgia_(U.S._state)","Kingsland, Georgia","1165752247","https://en.wikipedia.org/wiki/Kingsland,_Georgia"
"Georgia_(U.S._state)","Kingston, Georgia","1170352112","https://en.wikipedia.org/wiki/Kingston,_Georgia"
"Georgia_(U.S._state)","Kite, Georgia","1176950353","https://en.wikipedia.org/wiki/Kite,_Georgia"
"Georgia_(U.S._state)","LaFayette, Georgia","1165752574","https://en.wikipedia.org/wiki/LaFayette,_Georgia"
"Georgia_(U.S._state)","LaGrange, Georgia","1178489100","https://en.wikipedia.org/wiki/LaGrange,_Georgia"
"Georgia_(U.S._state)","Lake City, Georgia","1165752678","https://en.wikipedia.org/wiki/Lake_City,_Georgia"
"Georgia_(U.S._state)","Lakeland, Georgia","1165752826","https://en.wikipedia.org/wiki/Lakeland,_Georgia"
"Georgia_(U.S._state)","Lake Park, Georgia","1166792158","https://en.wikipedia.org/wiki/Lake_Park,_Georgia"
"Georgia_(U.S._state)","Lavonia, Georgia","1165889446","https://en.wikipedia.org/wiki/Lavonia,_Georgia"
"Georgia_(U.S._state)","Lawrenceville, Georgia","1178742252","https://en.wikipedia.org/wiki/Lawrenceville,_Georgia"
"Georgia_(U.S._state)","Leary, Georgia","1179216254","https://en.wikipedia.org/wiki/Leary,_Georgia"
"Georgia_(U.S._state)","Leesburg, Georgia","1165920645","https://en.wikipedia.org/wiki/Leesburg,_Georgia"
"Georgia_(U.S._state)","Lenox, Georgia","1166205776","https://en.wikipedia.org/wiki/Lenox,_Georgia"
"Georgia_(U.S._state)","Leslie, Georgia","1165890027","https://en.wikipedia.org/wiki/Leslie,_Georgia"
"Georgia_(U.S._state)","Lexington, Georgia","1165890130","https://en.wikipedia.org/wiki/Lexington,_Georgia"
"Georgia_(U.S._state)","Lilburn, Georgia","1175733133","https://en.wikipedia.org/wiki/Lilburn,_Georgia"
"Georgia_(U.S._state)","Lilly, Georgia","1176326411","https://en.wikipedia.org/wiki/Lilly,_Georgia"
"Georgia_(U.S._state)","Lincolnton, Georgia","1165890372","https://en.wikipedia.org/wiki/Lincolnton,_Georgia"
"Georgia_(U.S._state)","Lithonia, Georgia","1161073473","https://en.wikipedia.org/wiki/Lithonia,_Georgia"
"Georgia_(U.S._state)","Locust Grove, Georgia","1165891160","https://en.wikipedia.org/wiki/Locust_Grove,_Georgia"
"Georgia_(U.S._state)","Loganville, Georgia","1165891192","https://en.wikipedia.org/wiki/Loganville,_Georgia"
"Georgia_(U.S._state)","Lone Oak, Georgia","1166206256","https://en.wikipedia.org/wiki/Lone_Oak,_Georgia"
"Georgia_(U.S._state)","Lookout Mountain, Georgia","1165891328","https://en.wikipedia.org/wiki/Lookout_Mountain,_Georgia"
"Georgia_(U.S._state)","Louisville, Georgia","1178863008","https://en.wikipedia.org/wiki/Louisville,_Georgia"
"Georgia_(U.S._state)","Lovejoy, Georgia","1165891465","https://en.wikipedia.org/wiki/Lovejoy,_Georgia"
"Georgia_(U.S._state)","Ludowici, Georgia","1166779669","https://en.wikipedia.org/wiki/Ludowici,_Georgia"
"Georgia_(U.S._state)","Lula, Georgia","1173036240","https://en.wikipedia.org/wiki/Lula,_Georgia"
"Georgia_(U.S._state)","Lumber City, Georgia","1165891600","https://en.wikipedia.org/wiki/Lumber_City,_Georgia"
"Georgia_(U.S._state)","Lumpkin, Georgia","1176713852","https://en.wikipedia.org/wiki/Lumpkin,_Georgia"
"Georgia_(U.S._state)","Luthersville, Georgia","1135417843","https://en.wikipedia.org/wiki/Luthersville,_Georgia"
"Georgia_(U.S._state)","Lyerly, Georgia","1166206522","https://en.wikipedia.org/wiki/Lyerly,_Georgia"
"Georgia_(U.S._state)","Lyons, Georgia","1165891700","https://en.wikipedia.org/wiki/Lyons,_Georgia"
"Georgia_(U.S._state)","McCaysville, Georgia","1172260062","https://en.wikipedia.org/wiki/McCaysville,_Georgia"
"Georgia_(U.S._state)","McDonough, Georgia","1177688204","https://en.wikipedia.org/wiki/McDonough,_Georgia"
"Georgia_(U.S._state)","McIntyre, Georgia","1166850585","https://en.wikipedia.org/wiki/McIntyre,_Georgia"
"Georgia_(U.S._state)","Macon, Georgia","1175078982","https://en.wikipedia.org/wiki/Macon,_Georgia"
"Georgia_(U.S._state)","McRae–Helena, Georgia","1179659483","https://en.wikipedia.org/wiki/McRae–Helena,_Georgia"
"Georgia_(U.S._state)","Madison, Georgia","1171180393","https://en.wikipedia.org/wiki/Madison,_Georgia"
"Georgia_(U.S._state)","Manassas, Georgia","1165891915","https://en.wikipedia.org/wiki/Manassas,_Georgia"
"Georgia_(U.S._state)","Manchester, Georgia","1165891926","https://en.wikipedia.org/wiki/Manchester,_Georgia"
"Georgia_(U.S._state)","Mansfield, Georgia","1165892024","https://en.wikipedia.org/wiki/Mansfield,_Georgia"
"Georgia_(U.S._state)","Marietta, Georgia","1175374581","https://en.wikipedia.org/wiki/Marietta,_Georgia"
"Georgia_(U.S._state)","Marshallville, Georgia","1165892443","https://en.wikipedia.org/wiki/Marshallville,_Georgia"
"Georgia_(U.S._state)","Martin, Georgia","1166207138","https://en.wikipedia.org/wiki/Martin,_Georgia"
"Georgia_(U.S._state)","Maxeys, Georgia","1166207213","https://en.wikipedia.org/wiki/Maxeys,_Georgia"
"Georgia_(U.S._state)","Maysville, Georgia","1166207273","https://en.wikipedia.org/wiki/Maysville,_Georgia"
"Georgia_(U.S._state)","Meansville, Georgia","1165892992","https://en.wikipedia.org/wiki/Meansville,_Georgia"
"Georgia_(U.S._state)","Meigs, Georgia","1165893063","https://en.wikipedia.org/wiki/Meigs,_Georgia"
"Georgia_(U.S._state)","Menlo, Georgia","1179443578","https://en.wikipedia.org/wiki/Menlo,_Georgia"
"Georgia_(U.S._state)","Metter, Georgia","1165893282","https://en.wikipedia.org/wiki/Metter,_Georgia"
"Georgia_(U.S._state)","Midville, Georgia","1179678661","https://en.wikipedia.org/wiki/Midville,_Georgia"
"Georgia_(U.S._state)","Midway, Georgia","1165893390","https://en.wikipedia.org/wiki/Midway,_Georgia"
"Georgia_(U.S._state)","Milan, Georgia","1170547109","https://en.wikipedia.org/wiki/Milan,_Georgia"
"Georgia_(U.S._state)","Milledgeville, Georgia","1178031660","https://en.wikipedia.org/wiki/Milledgeville,_Georgia"
"Georgia_(U.S._state)","Millen, Georgia","1165893514","https://en.wikipedia.org/wiki/Millen,_Georgia"
"Georgia_(U.S._state)","Milner, Georgia","1165893555","https://en.wikipedia.org/wiki/Milner,_Georgia"
"Georgia_(U.S._state)","Milton, Georgia","1177431067","https://en.wikipedia.org/wiki/Milton,_Georgia"
"Georgia_(U.S._state)","Mitchell, Georgia","1166208095","https://en.wikipedia.org/wiki/Mitchell,_Georgia"
"Georgia_(U.S._state)","Molena, Georgia","1165893873","https://en.wikipedia.org/wiki/Molena,_Georgia"
"Georgia_(U.S._state)","Monroe, Georgia","1165893955","https://en.wikipedia.org/wiki/Monroe,_Georgia"
"Georgia_(U.S._state)","Montezuma, Georgia","1165894034","https://en.wikipedia.org/wiki/Montezuma,_Georgia"
"Georgia_(U.S._state)","Monticello, Georgia","1144112374","https://en.wikipedia.org/wiki/Monticello,_Georgia"
"Georgia_(U.S._state)","Montrose, Georgia","1166208367","https://en.wikipedia.org/wiki/Montrose,_Georgia"
"Georgia_(U.S._state)","Moreland, Georgia","1166208537","https://en.wikipedia.org/wiki/Moreland,_Georgia"
"Georgia_(U.S._state)","Morgan, Georgia","1165894264","https://en.wikipedia.org/wiki/Morgan,_Georgia"
"Georgia_(U.S._state)","Morganton, Georgia","1172520773","https://en.wikipedia.org/wiki/Morganton,_Georgia"
"Georgia_(U.S._state)","Morrow, Georgia","1173908964","https://en.wikipedia.org/wiki/Morrow,_Georgia"
"Georgia_(U.S._state)","Morven, Georgia","1165894411","https://en.wikipedia.org/wiki/Morven,_Georgia"
"Georgia_(U.S._state)","Moultrie, Georgia","1171008906","https://en.wikipedia.org/wiki/Moultrie,_Georgia"
"Georgia_(U.S._state)","Mountain City, Georgia","1167134139","https://en.wikipedia.org/wiki/Mountain_City,_Georgia"
"Georgia_(U.S._state)","Mountain Park, Fulton County, Georgia","1165894658","https://en.wikipedia.org/wiki/Mountain_Park,_Fulton_County,_Georgia"
"Georgia_(U.S._state)","Mount Airy, Georgia","1166208676","https://en.wikipedia.org/wiki/Mount_Airy,_Georgia"
"Georgia_(U.S._state)","Mount Vernon, Georgia","1165924885","https://en.wikipedia.org/wiki/Mount_Vernon,_Georgia"
"Georgia_(U.S._state)","Mount Zion, Georgia","1165894630","https://en.wikipedia.org/wiki/Mount_Zion,_Georgia"
"Georgia_(U.S._state)","Nahunta, Georgia","1165894865","https://en.wikipedia.org/wiki/Nahunta,_Georgia"
"Georgia_(U.S._state)","Nashville, Georgia","1170857876","https://en.wikipedia.org/wiki/Nashville,_Georgia"
"Georgia_(U.S._state)","Nelson, Georgia","1165895019","https://en.wikipedia.org/wiki/Nelson,_Georgia"
"Georgia_(U.S._state)","Newborn, Georgia","1166209420","https://en.wikipedia.org/wiki/Newborn,_Georgia"
"Georgia_(U.S._state)","Newington, Georgia","1166209505","https://en.wikipedia.org/wiki/Newington,_Georgia"
"Georgia_(U.S._state)","Newnan, Georgia","1174225773","https://en.wikipedia.org/wiki/Newnan,_Georgia"
"Georgia_(U.S._state)","Newton, Georgia","1165895499","https://en.wikipedia.org/wiki/Newton,_Georgia"
"Georgia_(U.S._state)","Nicholls, Georgia","1165895542","https://en.wikipedia.org/wiki/Nicholls,_Georgia"
"Georgia_(U.S._state)","Nicholson, Georgia","1165895550","https://en.wikipedia.org/wiki/Nicholson,_Georgia"
"Georgia_(U.S._state)","Norcross, Georgia","1178283780","https://en.wikipedia.org/wiki/Norcross,_Georgia"
"Georgia_(U.S._state)","Norman Park, Georgia","1165895700","https://en.wikipedia.org/wiki/Norman_Park,_Georgia"
"Georgia_(U.S._state)","North High Shoals, Georgia","1166209732","https://en.wikipedia.org/wiki/North_High_Shoals,_Georgia"
"Georgia_(U.S._state)","Norwood, Georgia","1165896016","https://en.wikipedia.org/wiki/Norwood,_Georgia"
"Georgia_(U.S._state)","Nunez, Georgia","1165896088","https://en.wikipedia.org/wiki/Nunez,_Georgia"
"Georgia_(U.S._state)","Oak Park, Georgia","1165896176","https://en.wikipedia.org/wiki/Oak_Park,_Georgia"
"Georgia_(U.S._state)","Oakwood, Georgia","1165896268","https://en.wikipedia.org/wiki/Oakwood,_Georgia"
"Georgia_(U.S._state)","Ochlocknee, Georgia","1166210157","https://en.wikipedia.org/wiki/Ochlocknee,_Georgia"
"Georgia_(U.S._state)","Ocilla, Georgia","1165896314","https://en.wikipedia.org/wiki/Ocilla,_Georgia"
"Georgia_(U.S._state)","Oconee, Georgia","1165896325","https://en.wikipedia.org/wiki/Oconee,_Georgia"
"Georgia_(U.S._state)","Odum, Georgia","1166210241","https://en.wikipedia.org/wiki/Odum,_Georgia"
"Georgia_(U.S._state)","Offerman, Georgia","1165896378","https://en.wikipedia.org/wiki/Offerman,_Georgia"
"Georgia_(U.S._state)","Oglethorpe, Georgia","1165896432","https://en.wikipedia.org/wiki/Oglethorpe,_Georgia"
"Georgia_(U.S._state)","Oliver, Georgia","1165896541","https://en.wikipedia.org/wiki/Oliver,_Georgia"
"Georgia_(U.S._state)","Omega, Georgia","1165896613","https://en.wikipedia.org/wiki/Omega,_Georgia"
"Georgia_(U.S._state)","Orchard Hill, Georgia","1166210560","https://en.wikipedia.org/wiki/Orchard_Hill,_Georgia"
"Georgia_(U.S._state)","Oxford, Georgia","1165896962","https://en.wikipedia.org/wiki/Oxford,_Georgia"
"Georgia_(U.S._state)","Palmetto, Georgia","1165897104","https://en.wikipedia.org/wiki/Palmetto,_Georgia"
"Georgia_(U.S._state)","Parrott, Georgia","1166210989","https://en.wikipedia.org/wiki/Parrott,_Georgia"
